id,text,label,origin,type,language,split
de_1457,"Hallo <user>, Hautmetastasen gibt es bei Brustkrebs sehr selten. Die erste Anlaufstelle für BK-Metas sind vor allem die Knochen, danach Leber, Lunge, Hirn. Hautmetastasen stehen wahrscheinlich an letzter Stelle. Vielleicht ist die Rötung bei Dir noch mit der Strahlentherapie verbunden? Es gibt Frauen, die die Bestrahlungen nicht so gut vertragen. Zeige die Stellen einem Arzt oder vielleicht besser mehreren: Frauenarzt, Hautarzt, Onkologe. Viele Grüße <user>",0.0,v2_2001_3000,forum post,de,SMM4H_26_train
de_79,"Hallo ihr lieben! Wünsche euch auch ein wunderschönes, sonniges Wochenende. LG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_124,"Liebes <user>, auch von mir alles erdenklich Gute Liebe Grüße <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_492,Liebe <user> Ja durchhalten... aber manchmal hilft ein bißchen Aufmunterung von außen. Das kann eine schwierige Situation etwas leichter machen... Liebe Grüße <user>,0.0,LREC2022,forum post,de,SMM4H_26_train
de_1425,"Hallo <user>, das mit der Progestroncreme werd ich meinen FA mal fragen, aber da ich schon die Pille nehme, ist das wahrscheinlich keine Option...Na, mal schaun.",0.0,LREC2022,forum post,de,SMM4H_26_train
de_790,"Mein Arzt hat gemeint, wenn etwas wäre, dann ruft er mich auf jeden Fall an, ich schätze mal wenn ich bis Ende der Woche nichts höre, dann kommt nichts mehr. Ja ich find das auch blöd mit der Aussage wegen der Unregelmäßigkeiten in Bezug auf AD‘s, nämlich nach dieser langen Zeitder Einnahme. Kann ich mir absolut nicht vorstellen und wie gesagt noch dazu im Hinblick auf mein Alter wo soetwas doch normal ist, viele haben da gar keine Blutung mehr. Irgendwann muss Sie doch unregelmäßig werden, die hört doch nicht von einem zum anderen mal sang- und klanglos auf? Danke für deine lieben Zeilen, freu mich immer von dir zu hören! LG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_1284,"Guten Morgen <user>, ich kann sehr gut nachvollziehen wie es Dir geht. Ich musste im Februar 2019 meine Selenhündin mit 16 Jahren gehen lassen. Tat und tut auch heute noch weh. Wir haben im <date> noch einen dreibeinigen Hund dazu bekommen und der war auch völlig fertig als sein altes Mädchen nicht mehr da war. Im März 2019 haben wir dann wieder ein Mädel dazu geholt. Die beiden halten mich ganz schön auf Trapp und es ging mir 2019 auch richtig gut. Im Februar 2020 hab ich dann einen Zusammenbruch mit Panikattacke gehabt. Das hat mich bis heute nicht richtig losgelassen. Immer wieder diese Angstgefühle, kaum schlafen und immer nur Gedankenkarussel um die Gesundheit. Habe viel ausprobiert. Bachblüten, Entspannungsübungen, Baldrian zum schlafen und und und ..... Bin seit 2012 in der Postmenopause und hatte gedacht, dass ich so langsam auf der Zielgraden wäre. Zu früh gefreut. 2007 hatte ich eine überaktive Nebenschilddrüse, die auch rausoperiert werden musste. Seit dem weiß ich, was Hormone so alles im Körper für einen Blödsinn anstellen können. Meine Hauptschilddrüse ist noch da und wohl auch in Ordnung. Aber immer wieder Magenschmerzen, Schlafstörungen, Rücken, Heulanfälle etc. Vor 2 Wochen bin ich dann auf Ashwaganda als Nahrungsergänzung und <user> Shin Jyutsu (Heilströmen) gestoßen. Das hat mir gerade richtig gut geholfen. Seit 2 Tagen kein Gedankenkarussel mehr. Vielleicht wäre ja das <user> Shin Jyutsu etwas für Dich. Kann jeder ganz einfach für sich ausführen. Ich drück dir ganz fest die Daumen, dass mit dem neuen Haus auch all Deine Wünsche und eine zufriedenere Zukunft in Erfüllung gehen. Gruß aus <pi>.",0.0,LREC2022,forum post,de,SMM4H_26_train
de_40,"Hallo <user>, das tut mir leid, dass Deine Mutter schon so lange tot ist !! Meine (79) erteilt mir am Telefon manchmal Ratschläge, die ich gar nicht hören will. Auch mein Vater (83) hatte mich vor 3 Jahren auf das Thema Wechseljahre angesprochen. Da hätte ich ihm am liebsten mehr als nur einen Vogel gezeigt... aber er lag nicht ganz falsch. Klar, Blutdruckschwankungen habe und spüre ich. Sehr nervtötend. Brille müsste ich mal neu machen lassen. Aber eigentlich ist mir zur Zeit sowieso alles zu viel... LG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_423,"Hallo <user>, danke für die Glückwünsche. Ich hatte Kaffeebesuch und abends schaute noch eine Freundin vorbei. Es war ein schöner aber total anstrengender Tag, deshalb bin ich heute ziemlich erledigt. Ich habe das gestern einigermaßen überstanden, aber frage nicht, ob mir die Torte geschmeckt hat. Und heute bin ich ziemlich erledigt und fühle mich überhaupt nicht gut. Die innere Unruhe hat sich wieder bemerkbar gemacht, die Übelkeit natürlich auch, dann so ein merkwürdiges Gefühl im Kopf, der Kreislauf und ich kann mich in der letzten Zeit nicht so gut auf den Beinen halten. Das ist zum Verzweifeln. Ich bewege mich auch so gerne, aber das fällt mir dadurch sehr schwer und ich traue mir das auch kaum noch zu. Mir fällt es auch total schwer, mich abzulenken. Da geht es mir wie dir, mit dem Lesen klappt das schon mal gar nicht. Nun gab mir eine Freundin den Tipp mit Sudokou. Sollte ich mal versuchen, denn da muss man sich wohl ziemlich konzentrieren. Was unternimmst du denn gegen die innere Unruhe? Hast du einen Tipp für mich? Ich versuche es mit den Notfallkügelchen von Bach, aber die helfen leider nicht immer. Das ist wohl eine unangenehme Angewohnheit von uns Frauen, dass wir so in uns hineinhorchen. Ich mache das nämlich auch. Ich finde es auch schön, dass wir uns so austauschen können und würde mich freuen, wieder von dir zu hören. Einen schönen Abend <user>. Viele Grüße, <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_1085,"Liebe <user>, meine Gyn sieht das alles recht locker, meines Erachtens zu locker... habe einen Endokrinologen aufgesucht, der fand die Dosierungen zu hoch und meinte, aufgrund meiner genetischen Disposition mütterlicherseits (Thrombose) wäre es ein Risiko, auch weil ich bereits seit 3 jahren keine Menstruation mehr habe. Das hat mir dann doch Angst gemacht. Leider gibt es nicht genügend erfahrene Gynäkologen die verantwortlich mit HET umgehen. Liebe Grüße <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_1136,"Liebe <user>, ich habe auch sogenannte Mouches Volantes . Bei mir sind es Spinnweben und Punkte. Ich musste dieses Jahr einmal zum Augenarzt, da ich auch Blitze gesehen hatte. Bei Blitzen muss man aufpassen, da es eine Netzhautablösung sein kann. Es war aber alles ok. Einmal kontrollieren lassen und dann ist Ruhe wäre mein Rat. LG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_606,"Liebe <user>, die Hormone fangen ja so ab 30 an kontinuierlich runterzufahren. Die Phase der Prämenopause beginnt schon Jahrzehnte bevor die Regel endgültig ausbleibt. Bei vielen Frauen - ich war und bin davon auch betroffen - kommt es gerade vor der Regel zu heftigen Beschwerden, sei es von der Stimmung her, sei es körperlich mit Wassereinlagerungen, Brustbeschwerden. Du bildest dir das also nciht ein, es ist ganz typisch und viele Frauen sind betroffen. Ich nehme mal an , die 'Pille' kommt nicht in Frage für dich? Sonst wäre das eigentlich was, was Gynäkologen oft noch vorschlagen. Die brächte dich in eine ausgewogenere Hormonlage (hat aber natürlich ein paar andere Nachteile...). Ansonsten kannst du es mit Agnus Castus probieren, den Zyklus zu regulieren. Das ist Mönchspfeffer und pflanzlich. In deinem Alter kann das oft noch helfen. Ansonsten schreiben hier viele Frauen, dass die Progesteroncreme Beschwerden linderte in der Phase. Aber dazu sagen dir bestimmt andere noch etwas. Der nächste Schritt wäre, bioidentisches Progesteron als Kapseln auszuprobieren, wobei du da aus meiner Sicht noch recht früh dran wärst. ich kann es dir jedenfalls gut nachfühlen, bei mir war es ab 40 auch vermehrt so, dass ich zwei Wochen im Monat energiemäßig beschwingt und gut drauf war, dann vor der Regel begann das PMS und in der Woche danach war ich oft nur noch platt und hätte 24 Stunden am Tag schlafen können. Im Nachhinein muss ich sagen, wäre ein längerfristiger Versuch mit Mönchspfeffer in dem Alter bei mir sinnvoll gewesen, aber ich bin auch sehr ungeduldig und dachte, ich komm schon zurecht, das wird wieder... Erst mit Mitte Vierzig waren dann die Beschwerden so heftig, dass ich doch einsehen musste, dass es hormonell nicht von selbst besser wird... Nicht verzweifeln, liebe <user>, überlege dir, womit du dich 'anfreunden' kannst und schau vielleicht auch, was du dir gutes tun kannst, wo du ein bisschen zurückrudern kannst in Sachen Belastung. Mehr Entspannung und Erholung - Stressreduktion wo immer möglich, auch im Alltag, man kann nicht früh genug damit anfangen. GLG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_425,Guten Morgen <user> Ich nehme es auch morgens mit gleicher Begründung wie dein Arzt es sagte.zumal ich die Wirkung am Tag benötige wegen HW und Unruhe Ich dusche zuerst und dann trage ich das Gel auf. War mir persönlich zu unsicher da ich es anfangs auch umgekehrt machte. Werden sich bestimmt noch einige melden Ist ganz individuell ob morgens oder abends Schönes Wochenende <user>,0.0,LREC2022,forum post,de,SMM4H_26_train
de_1327,"Hallo, ich bin <user> und neu hier. Seit einem Jahr habe ich mit starken Panikanflügen und Angst zu tun, da ich mich in den Wechseljahren befinde. Chemische Hormone kommen für mich nicht in Frage. Wer hat Erfahrung mit pflanzlichen Kombi-Präparaten wie Meno-Balance oder anderen? Was hat geholfen, was eher nicht? Ich bin mir sehr unsicher, da es so viele gibt. Isoflavone sind anscheinend nicht gut. Würde mich über den einern oder anderen Tipp freuen. VG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_1035,"Hallo ihr lieben Mitleider Ich habe jahrelang unter diesem fiesen Benommenheitschwindel auch Schwankschwindel Tag für Tag gelitten. Klar der Psychodoc verschrieb auch erst mal Opipramol was ich noch immer nehme. Es ist ein beruhigendes AD was ich sehr gut vertrage und welches mir auch meine Nachtruhe sehr gut möglich macht. Aber, der Schwindel, der blieb. Alles wurde untersucht und immer wieder hieß es...es sind psychovegetative Störungen durch Stress. Aber auch in ruhigen Zeiten war der Schwindel mal mehr mal weniger da. Ich merkte dann schon irgendwie, dass er immer an bestimmten Tagen, nämlich während oder vor meinen Tagen sehr sehr schlimm war. Es vergingen Jahre bevor ich an die WJ dachte mit diesem Schwindel. Erst versuchte ich alle pflanzlichen Dinge wie Phyto Strol oder Remifinin oder auch Agnus Castus. Alles half nicht wirklich gegen den Schwindel, den ich am allerschlimmsten empfand. Geholfen hat dann bei mir tatsächlich nur das körperidentische Östrogen(Gynokadin), nehme auch nur sehr wenig, nicht mal einen ganzen Hub. Seit Jahren ist der Schwindel das erste mal komplett verschwunden. Wenn ich meine Tage bekomme und muss eine Woche pausieren, gerade dann stürzt ja eh das Ö ab, dann habe ich auch wieder einige Tage diesen Schwindel. Fange ich wieder an zu schmieren, geht alles vorbei. Nehme auch Progesteron in kleinster Dosis aber der Schwindel liegt bei mir definitiv am Ö Mangel. Es ist natürlich für die Frauen schlecht die keine Homone nehmen dürfen oder wollen aber was sehr viel Östrogen beinhaltet, sind Leinsamen oder das pflanzliche Phyto Strol. Liebe Grüße sendet <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_939,"Hallo <user>! Bei mir hat sicherlich die Hormonlage den Haarausfall ausgelöst. Ich mache zur Zeit auch eine. Hormontherapie, kann aber nicht sagen, das sich bei den Haaren was verändert hätte. Seit ich in den Wechseljahren bin, habe ich am Kopf weniger Haare aber dafür überall wo man sie nicht haben will. Beine ganz stark, Gesicht usw. Habe es aber gut im Griff mit wachsen. LG <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_191,"Hey <user>, das ist ja lieb, dass Du Dir solche Gedanken machst! Das mit der Ersatzmilch ist wirklich eine gute Idee! Aber ich würde mich nicht trauen, für mehr als ein paar Tage das Abpumpen einzuplanen, weil ich Angst hätte, dass es vielleicht nicht auf Dauer funktioniert und dann keine Milch mehr produziert wird :-( Denkst Du bei der Stillberatung an die La Leche Liga? Ich wohne übrigens in <pi>. Liebe Grüße und danke! <user>",0.0,v2_3001_4000,forum post,de,SMM4H_26_train
de_396,"Hallo <user> Habe mal nachgelesen im Internet über das Femoston.... Da stehen ja ganz schöne Nebenwirkungen. Depressive Verstimmung steht da zb auch dabei. Wenn Du möchtest schau doch mal auf die Seite von Dr <user> Beck ich will hier keine Werbung von Hormonen,Ärzten machen aber da ist wirklich auch nochmal alles super zum nachlesen unter WJ ganzheitliche Hormontherapie. Liebe Grüße <user>.",0.0,LREC2022,forum post,de,SMM4H_26_train
de_835,"Hi,ich habe mir die Tabletten erstmal ganz normal von Rossmann gekauft um überhaupt zu sehen, ob sich im Ansatz etwas verändert. Manches ist besser geworden anderes blieb unverändert. Am Kopf habe ich bisher noch kein Kribbeln gehabt und mein Nervenleiden bin ich auch durch Sport losgeworden. Allerdings kann ich das noch nicht richtig beurteilen, da ich zur Zeit noch einen heftigen Muskelkater habe. Es kann sein das der das Leiden auch nur übertönt. Schlafprobleme durch das Kribbeln nicht. Ich habe manchmal das ich mitten in der Nacht aufwache und völlig verschwitzt bin und dann wache ich alle paar Minuten auf. Das nervt tierisch. Aber das ist nicht immer. Manchmal schlafe ich auch durch und habe keine Probleme. Es ist alles eine riesen bunte Symptomatik die ich nicht richtig loswerde. Dabei stört mich die Sehstörung am meisten, da ich teilweise unheimlich Schmerzen im Auge bekomme und dadurch das das Bild nicht richtig im Gehirn zusammengesetzt wird, bekomme ich enorme Kopfschmerzen. Aber kein Arzt kann mir helfen. Auch die Augenärztin meinte, das mein Sehnerv immer noch in Ordnung ist und sie auch keine Entzünding sehen kann. Gruß <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_322,"Ich habe auch aus Versehen 84 geschrieben. Das verwende ich oft als Passwort anderswo. Ist meine Hausnr. Meine Ärztin (Schulmedizinerin in einer Komplementärpraxis) meinte im Speichel sei das sinnvoller. Da sei die aktive Form besser messbar. Ihre Vorgängerin (ebenfalls Schulmedizinerin) in dieser Praxis hat das bei mir auch schon übers Blut messen lassen. Siehst du, so unterschiedlich sind die Meinungen. Werde mich melden, sobald ich die Werte habe. Gruss <user>",0.0,LREC2022,forum post,de,SMM4H_26_train
de_499,Progesteron wäre da die richtige Wahl aber als Kapsel oral oder vaginal. LG <user>,0.0,LREC2022,forum post,de,SMM4H_26_train
de_940,"Hallo! Pleuraergüsse von 2cm sind klein und eine Entlastung per Punktion ist da in aller Regel nicht nötig! Pleuraergüsse können z.B. durch eine Infektion bedingt sein, durch einen Tumor, eine Herz- oder Nierenerkrankung...Kann auch durch eine chronische Reizung entstehen. Muss also nichts Schlimmes dahinterstecken. Theoretisch können die Ergüsse sich natürlich auch grössenmässig verändern, können also grösser oder weiter kleiner werden. Hinsichtlich der Aorta besteht eine Erweiterung auf 4,3 cm, diesen Befund würde man in der Regel jährlich kontrollieren, um eine weitere Grössenzunahme auszuschliessen, Gruss <doctor>",0.0,v2_3001_4000,forum post,de,SMM4H_26_train
