id,text,label,origin,type,language,split
ru_2245,"Начала сдавать анализы на всё (да, на ВСЁ.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_719,У меня все это было кроме температуры и было слезотечение.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_7783,Россияне пытались провезти через границу 270 капсул сибутрамина в подушке,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_7594,"Тыща? Дрища будет. Всем% на мои 8000 + 560 р. - 3500 на макарошки. Остальное на житьё бытье, шило мыло, льгот на лекарства нет. Одно ""ксарелто"" 3000 р. и к нему ещё прицеп . Обхохочешься!",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_12569,Вот и невестка пьёт этот мовалис.Я ещё когда работала диклофенак колола.,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_1361,Ребенок не узнавал лица.,1.0,RuDReC,sentence,ru,SMM4H_26_train
ru_4593,"Единственное, что не нравится - то, что она на вазелине - текстура немного не приятная, ну и запах соответствующий.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_1155,"Конечно для препарата с таким сроком хранения, цена кусается.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_5726,"@Rotiferko не все прознали, видимо, за лоперамид, я не помню ни разу, шоб наркоши брали его пачками прям. а на ""крокошу"" и пенталгин с кодтерпином пойдут, первый пропал, кстати, щас куда-то. обычно, кто в курсе, тот пиколакс покупает, наоборот, когда на кумарах сидит, ибо совсем хуёво всё.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_13049,"Мой ужин состоит из 3 таблеток белого угля, лоперамида-акрихин и фосфалюгеля Меня пиздец тошнит",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_929,"Так получилось, что с самого рождения моего ребенка поставили на учет у детского невролога с диагнозом: ""Ишемия головного мозга"".",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_1257,"Нужно было пить по схеме очень долго, где-то месяца три с перерывами.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_2854,"Барбовал принимала в течение 1,5 месяцев. Так как имела проблемы с засыпанием, повышенную активность в течение дня. В итоге, через 2 месяца оказалась в психиатрической лечебнице. Одной из причин моего психического расстройства врачи признали применение данного препарата. Оказывается, длительное лечение барбовалом (более 1 месяца), без назначения врача - прямой путь в психиатрическую больницу. А также барбовал провоцирует нарушения женского здоровья. Хочу предостеречь любителей растительных препаратов, т. к барбовал содержит фенобарбитал, вызывающий привыкание (похлеще, чем наркотические средства). Лечитесь с умом!",1.0,RuDReC,review,ru,SMM4H_26_train
ru_11593,"а что это я спать не хочу. это что, таблеточки? хотя наверное ещё часик досижу до приёма очередного арбидола.",1.0,RuDReC,tweet,ru,SMM4H_26_train
ru_5964,"Я прошла целый квест и таки получила рецепт на свой заветный ксанакс, это конечно надо было видеть но мне похуй, я же упорная и упоротая не так ли",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_10145,На офисной кухне для сотрудников поставили вазочку с ксанаксом,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_13310,"Не знаю поможет ли, но мне всегда помогает, когда на игре при столкновении или при неудачном падении получаю ушиб плеча - я пью мелоксикам две таблетки по 7,5 мг в день утром и вечером во время еды и мажу диклоран + два раза в день утром и вечером",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_3252,"Может конечно кому то это средство и помогает, как по мне то не очень.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_1207,"Оказывается, действуюющие вещество Ингавирина рассчитано на кроветворение у онкобольных... И тут начинается ступор.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_5793,Ощущение как-будто капсула Прозака застряла в горле. Чертовы Русские аналоги.,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_7943,"лучший подарок на др- это конечно циклодол с ксанаксом, обматанные красивой голубой ленточкой",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_8827,"Не, ну написал бы ""имодиум"", а то ""лоперамид"", ""лоперамид""",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_9227,А прегабалином по любому придется делиться с кузеном и возможно половиной салона авто.,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_7058,"@reflexhitchcock а врача нельзя домой вызвать?Если от интерферона не полегчает, попробуй ципролет,левомицетин или амоксиклав. Отпишись потом",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_3009,Становится гораздо проще дышать.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_2178,"Применяла данный препарат исключительно по назначению врача. В первый раз ребёнок пил ""Амизончик"" как противовирусное, и антибиотик, так как лечили бронхит, но у ребёнка началась диарея, и врач заменила антибиотик и отменила Амизончик. В тот момент я даже подумать не могла, что это реакция на Амизончик, все грешила на антибиотик. Но спустя несколько месяцев мы заболели ОРВИ и нам снова назначают Амизончик, первые два дня никаких побочек не было, но на третий день у дочки началась диарея. Так как в этот раз антибиотика не было, больше всех под сомнение попал Амизончик, как только я перестала его давать ребёнку, диарея прекратилась. В нашем случае Амизончик, не только не помог как противовирусное средство, но и подпортил ЖКТ.",1.0,RuDReC,review,ru,SMM4H_26_train
ru_7042,"@8htEcuvcvgLWUEb ксанакс - не выход, прозак - тоже. терпеть.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_2106,"Если бы лежала дома и болела, то и не заметила бы побочных эффектов, а именно сонливость, когда лежала в следующий раз дома при ОРВИ, то спала отлично.",1.0,RuDReC,sentence,ru,SMM4H_26_train
ru_1081,"Лечение конечно же должен назначить врач, но мы сами должны знать о разных лекарствах.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_10345,"Реклама в перерыве матча ЦСКА-Спартак такая жуткая, что мы скучаем по Сеалексу",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_3515,"Я сразу приняла 4 таблетки, как было написано в инструкции.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_12691,"Так у тебя спина,Ян!Ну, короче,я не врач,но я скажу. Дискус композитум уколы +Траумель-С уколы.Можно в коктейль.Курс 3-4 недели, хватает на год-полтора.Я так живу уже 4 года с межпозвоночной грыжей.Диклофенак для меня смерть, побочка такая, что Но естественно к врачу гоу быстро",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_9373,это все классно конечно но я уже чувствую как во время дипломки двух работ и экзаменов в магу и нарабатыванием портфолио я сяду если не на траву то на ксанакс точно,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_2351,Это седативный препарат.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_2803,Общее впечатление : Зря потраченные деньги.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_4111,Что же случилось?,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_11965,"Нимесил, кетанов, кеторол, ибупрофен, найз, вольтарен, Нурофен, мотрин, кетопрофен, новокаин, лидокаин - не помогают, пробовали. Из меня экстракцию уже делать можно.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_4123,Целых два месяца каждый день принимали разные таблетки и   .,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_5285,"Крч,Sopranos - это такой сериал, где все крутится вокруг Прозака и тех, кому его назначают.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_1482,"Консистенция приятная, цвет тоже.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_6130,"По-моему, об этом вещал ему Майкл Мур в своих фильмах и обозначал население штатов, как прозак нейшн!",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_13116,Заебешься потом с баклофена слазить,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_10505,"ты понимаешь, что нравишься своей свекрови, когда она начинает предлагать тебе оксикодон",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_7220,Как взять себя в руки сука??за пойду попью кетилепт,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_1219,Это просто ужасно.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_9914,"@Ok_ya_ya_ya но мне нельзя ничего водить, ведь эпилепсия и кетилепт",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_552,"Резюме: применять при реальной, а не мнимой необходимости.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_60,Очень эффективное средство.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_5127,"После Кортексина с нашим диагнозом прогресс был, но детям-аллергикам нужно назначать с особой осторожностью.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_10750,я от алкоголя плюс прозака не умерла значит все можно,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_7873,"Ординаторы сильно разные. Есть толковые, а есть такие, которые на втором году не знают почему нельзя сделать аденэктомию, разницу между гайморитом и синуситом, не различают цефтриаксон и ципрофлоксацин, но имеют гонор до небес.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_9662,"Ты будешь моим маниакальным синдромом, я буду твоим ксанаксом.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_1831,Я как только вижу что появились сопли и кашель сразу отправляю мужа за Лаферобионом.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_9241,когда вижу киллоджойский тег будто принял тройную дозу адреналина и сверху ксанакса #КиллджоиВоскресе,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_4325,"Поэтому кажется, что он не действует.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_9895,мне трамал церукал флуоксетин тираледжин и терафлю пожалуйста,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_8690,"Тамифлю - дорогущая пилюля от разных гриппов (да и прочих простуд), которая поднимает за сутки даже труп.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_5359,"@madsadface -мне грустно, док -на тебе прозак",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_1667,"Так нас продержали на сиропчиках, по типу бронхомакс а в итоге Воспаление легких и больница.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_3955,"Цена 1 пакетика стоит примерно 12 гривен, раньше стоил 4 гривны.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_7551,-Твоя кошка под ксанаксом что ли? Я буду звать ее Лил-Ксан,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_8266,"@LGBT_KISLOTA Сильно болит живот за день до и в первый день. Очень сильно знобит. И не могу есть: если не выпью гору лоперамида, плохо станет от чего угодно и в течение часа. Мне легче, когда двигаюсь, тогда не так плохо всё.",1.0,RuDReC,tweet,ru,SMM4H_26_train
ru_115,Она сделала такую же прививку и сначала все было хорошо.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_4551,"Я попробовала ксимелин эко и на себе, действительно спрей оказывает очень мягкое воздействие, при этом борется с насморком.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_12252,"Сейчас сезон парацетамола. Будьте аккуратны, он может вызвать кожную аллергию.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_5798,Может тебе правда паксил? Он клевый! Ну явно же разболтались нервы.,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_10982,"Кто-то из ленты лечился от менталок? Мне срочно нужны антидепрессанты, а в СНГ с этим плохо. Как их получить легально, без вреда для будущей работы? Как лечиться от этого дерьма в СНГ? Мне только в 15 выписывали Прозак, а потом я покупала его нелегально. Вот и настал п*здец.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_8765,Для бега за ксанаксом если только,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_9332,Выяснен механизм работы талидомида Ученые из Германии провели эксперимент на рыбках данио-рерио.,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_5574,"Ох уж это псих-камюнити, паксил я тоже пила )",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_12220,"Паксил. До этого был Адепресс, и его побочки меня убивали. Сейчас беру сразу большую пачку на сто таблов, экономлю на своих заёбах, ахахах",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_11254,А вместо Арины должна была выходить таблетка прозака на сложнейших щщах,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_845,Ведь это сильнейший противовирусный препарат.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_4825,"Могу сказать, что насморк с этим гелем проходит очень быстро, проверено мною лично.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_2885,"Оказывается, это очень частое явление.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_11779,Надо было никого не слушать и не выбрасывать рецепт от пароксетина,0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_1882,"На вкус препарат приятный, ребёнок с удовольствием его пьет.",0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_2430,Большинство людей предпочитают заниматься самолечением.,0.0,RuDReC,sentence,ru,SMM4H_26_train
ru_1450,Я сразу стала читать какую побочную реакцию вызывает данный препарат и да аллергическая сыпь в том числе.,1.0,RuDReC,sentence,ru,SMM4H_26_train
ru_7439,"13. РППшницы любят таблетки.Самый популярный антидепрессант в этой компашке —флуоксетин,побочка которого —отсутствие аппетита. Еще в 2013 году я его свободно покупала в аптеках. И не хотелось ни есть, ни жить, ничего вообще. Сейчас он строго по рецепту, но достать все равно можно",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_10911,"А также хочу пропеть оду рекситину. Господи, оказывается, так можно было жить.",0.0,RuDReC,tweet,ru,SMM4H_26_train
ru_10677,Главное не миксовать с сероквелью),0.0,RuDReC,tweet,ru,SMM4H_26_train
